实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
Al-Aqsa Martyr's Brigade,组织,EU-TERR,制裁,别名: Brigada Martirilor Al-Aqsa; Al-Aqsa-Märtyrerbrigade; Il-Brigata tal-Martri ta' Al-Aqsa,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202500206,eu_sanctions,2026-06-19
CJSC Spitamen Bank (Tajikistan),组织,,,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R2033,eu_sanctions,2026-06-19
Bonab kutatóközpont,组织,EU-IRN,制裁,别名: Bonab kutatóközpont,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1978,eu_sanctions,2026-06-19
علی شادمانی,个人,EU-IRN,制裁,别名: علی شادمانی; Alí Šadmání,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7676,eu_sanctions,2026-06-19
Hyok-il KIM,个人,FR-CMF-562,制裁,,kp,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8027,eu_sanctions,2026-06-19
Haji Khair Ullah Money Service,组织,EU-AFG; UN-SC1988,制裁,别名: Haji Khair Ullah Money Service; Agencia de cambio Haji Khairullah; Ufficio cambi Haji Khairullah,ae; af; ir; pk,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3299,eu_sanctions,2026-06-19
Carlos Ramón Enrique CARVALLO GUEVARA,个人,EU-VEN,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3469,eu_sanctions,2026-06-19
Elephant,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1494,eu_sanctions,2026-06-19
Technical Center Windeq LLC,Company,,制裁,别名: LLC “Technical Center “Vindek”; Limited Liability Company Technical Center Windeq; Windek Technical Center,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Олег Анатольевич ЭЙБАТОВ,个人,EU-UKR,制裁,别名: Олег Анатольевич ЭЙБАТОВ; Oleg Anatoljevitj EJBATOV; Oleg Ejbatov,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202400849,eu_sanctions,2026-06-19
Al-Inma Holding Co. For Industrial Investments,组织,EU-LBY,制裁,,,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0044&rid=1,eu_sanctions,2026-06-19
CJSC Belarusian Oil Company,组织,EU-BLR,制裁,别名: BelOil; ЗАО Белорусская нефтяная компания БНК,by,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202600505,eu_sanctions,2026-06-19
НПП АВИАКОМ,Company,EU-RUS,制裁,别名: LTD Aviacom; NPP Aviakom; НПП АВИАКОМ,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Tornike MENABDE,个人,,制裁,,,,eu_sanctions,2026-06-19
Team,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Hojjat-al-Eslam Ali Saidi,个人,EU-IRN,制裁,别名: Hojjat- al-Eslam Ali Saidi; Hojjat-al-Eslam Ali Saeedi,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.125.01.0001.01.ENG&toc=OJ%3AL%3A2021%3A125%3ATOC,eu_sanctions,2026-06-19
JON Chol Young,个人,UN-SC1718; EU-PRK,制裁,别名: JON Chol Yong,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R1331,eu_sanctions,2026-06-19
Pravasi,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
André Kalume,个人,UN-SC1533; EU-COD,制裁,别名: André Kalume,rw,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1199,eu_sanctions,2026-06-19
Jarraya Khalil,个人,,制裁,别名: Yarraya Khalil; Амру; Amr / Ben Narvan Abdel Aziz,,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Xavier Antonio MORENO REYES,个人,EU-VEN,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202500042,eu_sanctions,2026-06-19
Vitaliy Viktorovich SINILO,个人,EU-BLR,制裁,别名: Vitaliy Viktorovich SINILO; Vitalij Sinila; Віталій Віктаравіч СIНIЛА,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403177,eu_sanctions,2026-06-19
Alena Stanislavauna HORMASJ,个人,EU-BLR,制裁,别名: Alena Stanislavauna HORMASJ; Alena Stanislavavna HORMAŠOVÁ; Alena Stanislavovna GORMASH,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1591,eu_sanctions,2026-06-19
Yauheni KANANOVICH,个人,,制裁,,,,eu_sanctions,2026-06-19
Študentská organizácia Basídž,组织,EU-IRN,制裁,别名: Študentská organizácia Basídž; Organizzazione Basij studentesca; Baszidzs Diákszervezet,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6652,eu_sanctions,2026-06-19
PAEKMA SHIPPING CO,组织,UN-SC1718; EU-PRK,制裁,别名: Care of First Oil JV Co Ltd,kp,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2425,eu_sanctions,2026-06-19
Kotlas,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Dzmitry LUKASHEVICH,个人,,制裁,,,,eu_sanctions,2026-06-19
»OKTB ’Kristall’« Rt.,Company,EU-UKR,制裁,别名: »OKTB ’Kristall’« Rt.; Experimental Design Bureau »Crystal« Rt.; JSC Experimental Design Bureau “Crystal”,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8106,eu_sanctions,2026-06-19
Yassin Beenah,个人,EU-SOM,制裁,别名: Cali Yasiin Baynax; Benah Yassin; Ali Yasin Baynah,,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0395&from=EN,eu_sanctions,2026-06-19
Wa Mikanò,个人,EU-HTI; UN-SC2653,制裁,别名: Wa Mikanò; King Micanor; Alfred Mones,ht,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8209,eu_sanctions,2026-06-19
Общество с ограниченной ответственностью “Остек-TECT”,组织,EU-RUS,制裁,别名: OOO “Остек-TECT”; Общество с ограниченной ответственностью “Остек-TECT”,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024D3187,eu_sanctions,2026-06-19
Зiнаiда Васiльеўна БАЛАБАЛАВА,个人,EU-BLR,制裁,别名: Зiнаiда Васiльеўна БАЛАБАЛАВА; Zinaida Vasiljevna BALABOLAVA; Zinajida Balabalavová,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1591,eu_sanctions,2026-06-19
Акционерное общество “Управление Отгрузок”,Company,EU-UKR,制裁,别名: JSC “Shipment Management”; Акционерное общество “Управление Отгрузок”; JSC Upravlenie Otgruzok,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202600509,eu_sanctions,2026-06-19
Iman AFSHARI,个人,EU-IRN,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8712,eu_sanctions,2026-06-19
»Morion« Részvénytársaság,组织,EU-UKR,制裁,别名: »Morion« Részvénytársaság; АО Морион; Joint-Stock Company „Morion”,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202500389,eu_sanctions,2026-06-19
Akciová společnost „Repair Base For Repair Of Aircraft Instruments And Aerodrome Equipment“,组织,EU-UKR,制裁,别名: Aktiengesellschaft Reparaturbasis für die Reparatur von Luftfahrzeuginstrumenten und Flugplatzausrüstungen; »A légi járművek műszereinek és a repülőtéri felszereléseknek a javítását végző javítóközpont« elnevezésű részvénytársaság; Societatea pe acțiuni «Baza de reparații pentru repararea instrumentelor de la bordul aeronavelor și a echipamentelor de aerodrom»,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1216,eu_sanctions,2026-06-19
Aung Aung,个人,EU-MMR,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R0886,eu_sanctions,2026-06-19
Volgai Hajózási Részvénytársaság,Company,EU-UKR,制裁,别名: Акционерное Общество “Судоходная Компания ‘Волжское Пароходство’”; Volgai Hajózási Rt.; JSC Volga Shipping,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8084,eu_sanctions,2026-06-19
Андрей Ростиславович ХОХЛУН,个人,EU-UKR,制裁,别名: Andrej Chochlun; Андрей Ростиславович ХОХЛУН; Andrej Rostislavovitj KHOKHLUN,ru; uz; si,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202302875,eu_sanctions,2026-06-19
Leila Bent Mohamed Ben Rhouma TRABELSI,个人,EU-TUN,制裁,,tn,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0115&from=EN,eu_sanctions,2026-06-19
SO Tong Myong,个人,UN-SC1718; EU-PRK,制裁,别名: 서동명,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403152,eu_sanctions,2026-06-19
Kupava,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Arabesca,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
IVAN AIVAZOVSKY,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
Ali Hammoud,个人,EU-SYR,制裁,别名: Ali Hammoud,sy,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2076,eu_sanctions,2026-06-19
Soul,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Светлана Сергеевна РЫГАЛОВА,个人,EU-RUS,制裁,别名: Светлана Сергеевна РЫГАЛОВА,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D2357,eu_sanctions,2026-06-19
Azeddine KBIR BOUNEKOUB,个人,,制裁,,,https://www.stradalex.com/?page=Stradalex.Controller.PublicHome&action=display&nav=monitorHome&goto=2017030540&lang=fr,eu_sanctions,2026-06-19
Lela MARIDASHVILI,个人,,制裁,,,,eu_sanctions,2026-06-19
Valjafr 8th Shipping Line,组织,EU-IRN,制裁,"别名: Valjafr 8th Shipping Line, Valfajr; Valjafr 8th Shipping Line; Valfajr",ir,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1978,eu_sanctions,2026-06-19
Electronic Components Industries,组织,EU-IRN,制裁,,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1966,eu_sanctions,2026-06-19
Александра Сергеевна КОВАЛЕНКО,个人,EU-UKR,制裁,别名: Aleksandra Sergejevna KOVALENKO,ua,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4564,eu_sanctions,2026-06-19
Lotus (formerly Himalayan),船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Анна Михайловна СОКОЛОВСКАЯ,个人,EU-BLR,制裁,别名: Ганна Міхайлаўна САКАЛОЎСКАЯ; Anna Michajlovna SOKOLOVSKAJA; Hanna Michajlauna SAKALOUSKAJA,by,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2021.430.01.0001.01.ENG&toc=OJ%3AL%3A2021%3A430I%3ATOC,eu_sanctions,2026-06-19
Российские Системы Безопасности,Company,EU-UKR,制裁,别名: OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOST'YU “RSB-GRUPP”; OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOST’YU “RSB-GRUPP”; RSB-GRUPP,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1895,eu_sanctions,2026-06-19
Sistemotekhnika LLC,Company,EU-RUS,制裁,别名: Systemtechnik Power Solutions; ООО Системотехника,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1494,eu_sanctions,2026-06-19
Александр Аркадьевич КАЛЮССКИЙ,个人,EU-UKR,制裁,别名: Oleksandr Arkadiyovych KALYUSSKIY,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0398&from=EN,eu_sanctions,2026-06-19
Organisation for Technological Industries,组织,EU-SYR,制裁,别名: Technical Industries Corporation (TIC); OTI,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
Artem Mikhaylovich Yamshchikov,个人,EU-UKR,制裁,别名: Артем Михайлович ЯМЩИКОВ,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403183,eu_sanctions,2026-06-19
Ivan Aleksandrovitj KURKIN,个人,EU-UKR,制裁,别名: Ivan Aleksandrovitj KURKIN,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4794,eu_sanctions,2026-06-19
Bank Rossija,组织,EU-UKR,制裁,别名: Bank Rossija; Banca Rossiya; Banka Rusko,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Niblo,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
سید جواد تهامی,个人,EU-IRN,制裁,别名: TAHAMI Seyed Javad; سید جواد تهامی,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6899,eu_sanctions,2026-06-19
LLC Izovac,Company,EU-UKR,制裁,别名: En russe: ООО “Изовак”; ТАА “Iзавак”; En biélorusse: ТАА “Iзавак”,by,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026D1364,eu_sanctions,2026-06-19
Redbird Corporate Services Ltd,Company,EU-UKR,制裁,,mu,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1478,eu_sanctions,2026-06-19
"АО ""Воентелеком""",组织,EU-UKR,制裁,别名: АО «Воентелеком»,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R0878&from=EN,eu_sanctions,2026-06-19
Behineh Trading Co,Company,EU-IRN,制裁,别名: La Compañía Comercial Behineh,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8564,eu_sanctions,2026-06-19
"OTEGUI UNANUE, Mikel",个人,,,,,https://www.oenb.at/dam/jcr:6b2dee86-deab-4fba-a7aa-ae27452999ec/Kundmachung%20DL%202_2002%20der%20Oesterreichischen%20Nationalbank.pdf,eu_sanctions,2026-06-19
Sergej Olegovitj GORBUNOV,个人,EU-UKR,制裁,别名: Sergej Olegovitj GORBUNOV; Сергей Олегович ГОРБУНОВ,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R0429,eu_sanctions,2026-06-19
Акционерное Общество «Объединенная Промышленная Корпорация «Оборонпром»,Company,,制裁,别名: АО «ОПК «Оборонпром»; United Industrial Corporation Oboronprom,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
SCIENTIFIC AND PRODUCTION ASSOCIATION „STRELA“,组织,EU-UKR,制裁,"别名: ZRZESZENIE NAUKOWO-PRODUKCYJNE „STRELA”; MOKSLO IR GAMYBOS ASOCIACIJA „STRELA“; ASSOCIAÇÃO CIENTÍFICA E DE PRODUÇÃO ""STRELA""",ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R2476,eu_sanctions,2026-06-19
Yinon LEVI,个人,EU-HR,制裁,别名: Jinon Levi; Yinon LEVY,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401172,eu_sanctions,2026-06-19
Leader (Hong Kong) International,组织,UN-SC1718; EU-PRK,制裁,别名: Leader International Trading Limited; Leader (Hong Kong) International Trading Limited,cn,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2418,eu_sanctions,2026-06-19
Buycombank,组织,EU-UKR,制裁,别名: Buycombank,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4516,eu_sanctions,2026-06-19
Evgeniy Grigorievitch KAPSHUK,个人,EU-UKR,制裁,别名: Jevgenij Grigorjevitj KAPSJUK; Jevgenij Kapšuk,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R0806,eu_sanctions,2026-06-19
Houshang Nobari,个人,EU-IRN; UN-SC1737,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8378,eu_sanctions,2026-06-19
"Stepanova, Olga G.",个人,,制裁,,,,eu_sanctions,2026-06-19
Shahab Mohajir,个人,,制裁,,af,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202401301,eu_sanctions,2026-06-19
„Centrul de inginerie pentru tehnologii inovatoare”,组织,EU-UKR,制裁,别名: ООО «ЦИТИ»; „Centrul de inginerie pentru tehnologii inovatoare”; Inovatyvių technologijų inžinerijos centras,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
LING HONG,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
Hossein Modarres KHIABANI,个人,EU-IRN,制裁,,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6361,eu_sanctions,2026-06-19
Avangard Military Camp (camp militaire Avangard),组织,EU-UKR,制裁,别名: Avangard Military-Patriotic Training Centre; Военно-патриотический центр “Авангард”,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8934,eu_sanctions,2026-06-19
Oksana Viktorivna SIHIDINA,个人,EU-UKR,制裁,别名: Оксана Вiкторiвна СIГIДIНА; Oksana Viktorovna SIGIDINA; Оксана Викторовна СИГИДИНА,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1895,eu_sanctions,2026-06-19
Marlin,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1494,eu_sanctions,2026-06-19
АО “Балтийская Промышленная Компания”,组织,EU-RUS,制裁,别名: JSC Baltic Industrial Company; АО “Балтийская Промышленная Компания”; AO BALTIISKAYA PROMYSHLENNAYA KOMPANIYA,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024D3187,eu_sanctions,2026-06-19
Ani KHUBEJASHVILI,个人,,制裁,,,,eu_sanctions,2026-06-19
Al-Barakaat,组织,,制裁,别名: Ал-Баракаат,ae; so,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
SAM JONG 2,船只,UN-SC1718; EU-PRK,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2242,eu_sanctions,2026-06-19
Общество С Ограниченной Ответственностью «Крокус Наноэлектроника»,Company,,制裁,别名: OOO Krokus Nanoelektronika; OOO Crocusnano,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Mohannad al-Dabbagh,个人,EU-SYR,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7117,eu_sanctions,2026-06-19
Aleh Ryhoravitj MISJTJANKA,个人,EU-UKR,制裁,别名: Aleh Ryhoravitj MISJTJANKA; Алег Рыгоравіч МІШЧАНКА; Aleh Miščanka,ua,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6946,eu_sanctions,2026-06-19
Spring,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Viačeslav Rossolaj,个人,EU-UKR,制裁,别名: Viačeslav Rossolaj; Vjatjeslav Jevgenjevitj ROSSOLAJ; Vjačaslau Rassalaj,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6956,eu_sanctions,2026-06-19
Than Oo,个人,EU-MMR,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1094,eu_sanctions,2026-06-19
Joint-Stock Commercial Bank “EVROFINANCE MOSNARBANK”,Company,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
National Iranian Gas Company,组织,EU-IRN,制裁,,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8540,eu_sanctions,2026-06-19
Monte I,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1494,eu_sanctions,2026-06-19
MirTelecom Kft.,Company,EU-UKR,制裁,别名: SARL MirTelecom; MirTelecom Kft.; ООО МирТелеком,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1895,eu_sanctions,2026-06-19
Roodi Slewa,个人,EU-IRQ; UN-SC1518,制裁,别名: Rudi Untaywan Slaywah; Rudi Saliwa; Rudi Slaiwah,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3167,eu_sanctions,2026-06-19
Bosanska Idealna Futura,组织,,制裁,"别名: BIF-Bosnia, Bosnian Ideal Future; Босненска Идеална Футура; БИФ-Босна, Босниан Айдиъл Фючър",,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Олександр Володимирович КОВТИРIН,个人,EU-UKR,制裁,别名: Aleksandr Vladimirovitj KOVTYRIN; Oleksandr Volodymyrovytj KOVTYRIN,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.110.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A110%3ATOC,eu_sanctions,2026-06-19
